sentence_id,formality_score_from_raters,informativeness,implicature_score,length_in_words,length_in_characters,f_score,i_score,lexical_density,sentence_content,total_syllables_stop_words_excluded,total_syllables_per_word_stop_words_excluded,total_syllables_stop_words_included,total_syllables_per_word_stop_words_included,number_of_nouns,number_of_adjectives,number_of_adverbs,number_of_verbs,number_of_pronouns,number_of_stop_words,proportion_of_stop_words,number_of_spelling_and_grammatical_errors,spelling_and_grammar_errors_per_character,positive_vader_score,negative_vader_score,neutral_vader_score,compound_vader_score
1006,6.0,5.6,4.6,31,210,75.80645161,3.580645161,70.96774194,But observers say it was prompted by Prime Minister Morgan Tsvangirai's partial withdrawal from the government earlier this month citing President Robert Mugabe's ZANU-PF party's failure to comply with the GPA.,47,2.238095238095238,57,1.8387096774193548,15,1,1,5,1,10,0.323,1,0.005,0.033,0.129,0.838,-0.6486
1007,2.4,3.8,5.2,14,77,17.85714286,12.28571429,78.57142857,"""But, officer, I only went half-way across and came right back"" won't cut it.",14,1.4,19,1.3571428571428572,2,1,4,3,2,5,0.357,0,0.0,0.131,0.0,0.869,0.2057
1037,3.8,4.4,4.8,9,51,55.55555556,4.555555556,55.55555556,But the costs of maintaining his garden have risen.,8,2.0,13,1.4444444444444444,2,0,0,3,1,5,0.556,0,0.0,0.0,0.0,1.0,0.0
1009,4.0,4.0,5.8,29,139,48.27586207,7.103448276,51.72413793,"""But on every road you have to take a first step, and I've been coming before you for almost 10 years, and I'd really like to take a step.""",22,1.375,37,1.2758620689655173,4,1,2,7,4,16,0.552,0,0.0,0.124,0.0,0.876,0.5704
1010,3.8,5.8,2.2,23,134,82.60869565,3.391304348,47.82608696,"But on this afternoon, even with the temperature in the 90s and the humidity stifling, the river was easygoing for the return journey.",26,2.6,39,1.6956521739130435,7,0,1,2,0,13,0.565,0,0.0,0.118,0.0,0.882,0.4497
1008,3.0,5.0,3.0,20,103,60.0,4.5,65.0,"But one month after Google Wave was opened to tens of thousands of people, how are people using it now?",19,1.7272727272727273,30,1.5,7,0,2,4,1,10,0.5,0,0.0,0.0,0.0,1.0,0.0
1011,4.8,4.2,4.0,21,122,69.04761905,2.19047619,42.85714286,"But O'Quinn surpassed them all, and he boasted a vision beyond the mere acquisition of cars for personal whim or pleasure.",25,2.0833333333333335,34,1.619047619047619,6,2,0,2,2,10,0.476,0,0.0,0.295,0.0,0.705,0.8201
1012,4.8,5.6,3.4,25,159,78.0,4.16,52.0,"But others went underground, and by the 1980s, many found sanctuary in Chattisgarh, especially in the region across from the Indravati River known as Abhujmad.",34,2.2666666666666666,44,1.76,6,3,1,3,0,10,0.4,3,0.019,0.0,0.0,1.0,0.0
1013,5.0,4.8,5.0,30,186,75.0,3.6,60.0,"But, our correspondent says, the hour-long speech contained no clue to the answer of the biggest question dominating the Egyptian political scene - who will succeed Mr Mubarak in office?",42,2.210526315789474,53,1.7666666666666666,9,4,0,4,1,12,0.4,0,0.0,0.12,0.156,0.724,-0.0772
1014,4.2,5.2,3.2,18,130,66.66666667,4.888888889,72.22222222,But Palestinian President Mahmoud Abbas is sticking to his refusal to resume negotiations until Israel stops building settlements.,31,2.5833333333333335,38,2.111111111111111,9,0,0,4,1,6,0.333,0,0.0,0.0,0.101,0.899,-0.2263
1035,4.6,4.2,5.0,20,112,65.0,3.25,55.0,But the collector car world is now focused on another matter: What will become of the museum and the collection?,21,2.3333333333333335,32,1.6,6,0,1,3,0,11,0.55,0,0.0,0.202,0.0,0.798,0.5499
1016,2.8,4.8,4.0,36,197,52.77777778,5.666666667,61.11111111,But quietly dropping it would be a small price to pay to get something -- anything -- into the law that can then be expanded until it crushes private care and morphs into truly socialized medicine.,39,1.95,58,1.6111111111111112,7,3,3,7,2,16,0.444,0,0.0,0.183,0.122,0.695,0.5719
1015,3.4,2.6,5.4,9,46,50.0,5.333333333,55.55555556,"But, perhaps I was off in the wrong direction?",7,1.75,12,1.3333333333333333,1,1,2,1,1,6,0.667,0,0.0,0.0,0.372,0.628,-0.631
1018,3.4,3.6,5.0,5,26,50.0,4.0,80.0,But Salem is symbolic too.,6,2.0,8,1.6,1,1,1,1,0,3,0.6,0,0.0,0.0,0.0,1.0,0.0
1019,3.2,3.2,5.4,11,72,68.18181818,3.090909091,63.63636364,But scores of others from surrounding villages must negotiate the river.,17,2.4285714285714284,21,1.9090909090909092,4,0,0,2,0,4,0.364,0,0.0,0.0,0.0,1.0,0.0
1017,4.6,5.4,4.0,24,150,72.91666667,4.958333333,66.66666667,"But rights groups say Burmese authorities have arrested more opponents of the regime in just the past two weeks, including about 10 local journalists.",31,2.066666666666667,41,1.7083333333333333,7,4,1,4,0,9,0.375,0,0.0,0.0,0.153,0.847,-0.631
1020,3.8,4.8,4.6,28,145,69.64285714,5.392857143,53.57142857,But she said one possible theory was that Mr Hampton was carried to the 17th floor from his workplace on the sixth floor and thrown to his death.,22,1.5714285714285714,36,1.2857142857142858,8,3,0,4,3,14,0.5,0,0.0,0.0,0.165,0.835,-0.7469
1040,5.0,5.6,3.2,27,148,81.48148148,5.925925926,59.25925926,"But the Home Office said in a response to the Lords report last month ""it isn't up to the government"" to issue rules on suspicious activity reports.",29,1.9333333333333333,41,1.5185185185185186,10,2,2,3,1,13,0.481,1,0.007,0.0,0.115,0.885,-0.5023
1022,5.4,6.2,4.2,27,165,75.92592593,4.814814815,55.55555556,"But she traded based on that information and passed tips along to another hedge fund manager, Raj Rajaratnam, head of the Galleon Group, according to the indictment.",37,2.176470588235294,47,1.7407407407407407,11,0,0,4,1,10,0.37,0,0.0,0.0,0.0,1.0,0.0
1023,3.2,4.8,5.0,28,163,73.21428571,3.571428571,50.0,"But, should the Democrats lose both of the governor's offices under contention on Tuesday, we will be hearing a lot about that from Republicans for months to come.",26,2.1666666666666665,44,1.5714285714285714,8,0,0,4,1,17,0.607,0,0.0,0.0,0.12,0.88,-0.5499
1021,2.2,3.8,4.4,5,27,30.0,7.2,60.0,But she still feels guilty.,4,1.3333333333333333,6,1.2,0,1,1,1,1,2,0.4,0,0.0,0.0,0.481,0.519,-0.5719
1024,2.8,3.4,5.0,14,73,53.57142857,8.214285714,50.0,But Singer actually knows a thing or two about being green going into it.,11,1.375,19,1.3571428571428572,2,1,1,3,1,7,0.5,0,0.0,0.0,0.0,1.0,0.0
1025,4.2,3.6,4.8,20,117,55.0,5.1,70.0,But so far Cavallari's episodes have failed to elicit the spark we've come to expect from the drama-filled half hour.,26,2.1666666666666665,34,1.7,5,1,2,6,1,9,0.45,1,0.009,0.095,0.179,0.726,-0.4767
1026,3.4,4.0,5.0,13,75,42.30769231,3.153846154,76.92307692,"But so far, without Lauren Conrad, 'The Hills' is barely even 'The Knolls.'",16,1.6,19,1.4615384615384615,5,1,4,1,0,3,0.231,0,0.0,0.0,0.0,1.0,0.0
1027,5.0,5.0,4.8,22,132,75.0,3.045454545,54.54545455,But speaking at the burial of a veteran of Zimbabwe's war of independence Saturday he said talks between the parties would continue.,27,2.25,38,1.7272727272727273,8,0,0,3,1,10,0.455,1,0.008,0.127,0.192,0.681,-0.4215
1028,3.2,5.2,2.8,24,162,60.41666667,2.375,75.0,"But still, my little PDF test file, produced with pdfLaTeX, prints double-sided when printed with ""lp test.pdf"", yet single-sided when printed from within Evince.",33,1.9411764705882353,40,1.6666666666666667,6,4,4,4,1,7,0.292,2,0.012,0.0,0.0,1.0,0.0
1029,2.6,3.2,4.6,9,49,38.88888889,2.888888889,55.55555556,But that is what governments do: they grab votes.,7,1.75,12,1.3333333333333333,2,0,0,3,1,6,0.667,0,0.0,0.0,0.0,1.0,0.0
1030,4.0,4.8,4.0,27,147,81.48148148,3.185185185,55.55555556,"But that's to be expected during El Niño, a warming of the tropical Pacific Ocean that tends to dampen tropical activity on this side of the world.",29,2.0714285714285716,43,1.5925925925925926,8,2,0,5,0,14,0.519,0,0.0,0.071,0.0,0.929,0.2263
1031,4.2,3.6,3.6,11,74,54.54545455,4.363636364,72.72727273,"""But that was before national borders were established,"" Mr. Eryani added.",16,2.2857142857142856,23,2.090909090909091,3,1,0,4,0,5,0.455,1,0.014,0.0,0.0,1.0,0.0
1032,3.2,4.2,4.4,15,80,73.33333333,7.466666667,60.0,"But the bigger, more immediate issue for Yahoo is that it's running out of time.",14,2.3333333333333335,23,1.5333333333333334,3,2,1,3,1,9,0.6,0,0.0,0.0,0.0,1.0,0.0
1033,4.8,5.8,3.0,36,228,80.55555556,7.027777778,55.55555556,"But the bottom line for Massachusetts is hard to quantify because the state has developed its system through a special arrangement with the federal government, known as a Medicaid ""waiver,"" outside of the regular Medicaid rules.",48,2.526315789473684,67,1.8611111111111112,10,5,0,5,1,17,0.472,1,0.004,0.096,0.043,0.861,0.4497
1034,5.4,5.0,4.4,52,300,74.03846154,4.115384615,59.61538462,"But the choice between a mindset that says ""the main purpose of the military is to scare China & Russia"" or a mindset that says ""the main purpose of the military is to intervene effectively in third world backwaters"" has very real implications for what kind of hardware purchases look cost effective.",65,2.1666666666666665,89,1.7115384615384615,16,5,2,8,0,24,0.462,1,0.003,0.137,0.074,0.789,0.5719
1038,2.0,3.2,4.0,5,34,90.0,0.8,60.0,but the documentation isnt great..,7,2.3333333333333335,9,1.8,2,1,0,1,0,2,0.4,3,0.088,0.0,0.0,1.0,0.0
5579,2.4,5.2,5.4,27,146,38.88888889,5.814814815,59.25925926,"""The Naxalites think we are helping the police. The police think we are helping the Naxalites. We are living in fear over who will kill us first.""",27,1.9285714285714286,44,1.6296296296296295,6,0,1,8,4,14,0.519,2,0.014,0.125,0.224,0.652,-0.6705
5657,5.4,5.8,4.0,30,181,75.0,6.733333333,60.0,The opposition crowd had turned out at the rally at Conakry's main stadium to protest suggestions by Captain Camara that he would run for president in elections planned for January.,38,2.235294117647059,51,1.7,11,1,0,5,1,13,0.433,1,0.006,0.0,0.065,0.935,-0.25
5659,3.0,5.4,4.0,17,99,70.58823529,2.588235294,64.70588235,The original edgy (downloaded and installed from the ISO) would sleep just fine on my G4 Powerbook.,21,2.1,28,1.6470588235294117,5,1,1,3,1,7,0.412,1,0.01,0.215,0.0,0.785,0.4767
5656,5.2,5.8,3.8,30,160,60.0,5.166666667,53.33333333,"""The opportunity to work in Africa has been a career-long desire of mine and I will always be grateful to you for extending me the chance to attain that dream.""",30,2.3076923076923075,47,1.5666666666666667,6,2,1,6,3,18,0.6,0,0.0,0.304,0.0,0.696,0.8591
5580,3.0,3.4,4.6,11,61,72.72727273,6.090909091,72.72727273,"Then came the juicy little sound bite, which echoed for days.",11,1.5714285714285714,15,1.3636363636363635,3,2,1,2,0,4,0.364,0,0.0,0.0,0.0,1.0,0.0
5578,5.8,6.6,3.8,17,110,73.52941176,4.941176471,58.82352941,"The Naxalites have killed more than 2,600 people, including civilians, in 5,800 incidents in last three years.",22,2.0,28,1.6470588235294117,5,2,0,3,0,6,0.353,2,0.018,0.0,0.22,0.78,-0.6705
5655,5.0,5.4,4.2,28,164,73.21428571,5.857142857,50.0,The opportunity to run as the Republican and Independence Party candidate to represent the 23rd District has been and remains one of the greatest honors of my life.,37,2.642857142857143,51,1.8214285714285714,8,1,0,5,1,14,0.5,0,0.0,0.351,0.0,0.649,0.9186
5661,5.6,5.8,5.6,32,201,65.625,3.28125,65.625,"The other downsides of screening, to be described in more detail in the advice, include missing some cancers and the anxiety caused by identifying others that do not exist, so-called ""false positives"".",42,2.625,59,1.84375,8,4,1,8,0,16,0.5,0,0.0,0.0,0.115,0.885,-0.4404
5660,4.0,3.4,5.8,10,57,60.0,1.5,60.0,"The other candidates, he said, seemed to pander at times.",11,2.2,17,1.7,2,1,0,3,1,5,0.5,0,0.0,0.0,0.0,1.0,0.0
5581,6.2,6.2,4.4,18,121,77.77777778,3.888888889,66.66666667,"The NCIC database is a repository for criminal records and information on fugitives, stolen property and missing persons.",32,2.909090909090909,39,2.1666666666666665,8,1,0,3,0,7,0.389,1,0.008,0.0,0.386,0.614,-0.8316
5582,2.2,3.2,2.6,14,73,42.85714286,9.642857143,71.42857143,Then drive to Niagara falls and stay there for however long your trip is.,13,1.625,20,1.4285714285714286,4,0,4,2,1,7,0.5,1,0.014,0.0,0.0,1.0,0.0
5583,3.6,5.2,4.0,22,142,65.90909091,4.545454545,72.72727273,"The network denied rumours Rove will be axed completely, despite the show hardly featuring at the network's 2010 programming launch last week.",31,1.9375,37,1.6818181818181819,8,1,2,4,0,6,0.273,1,0.007,0.0,0.206,0.794,-0.6369
5584,5.4,6.2,3.4,27,143,68.51851852,2.185185185,48.14814815,"The new 27"" display is backed by ATI Radeon HD 4670 (or for $150 more, the 4850) graphics hardware equipped with 256MB (or 512MB) of GDDR3 RAM.",30,1.5,37,1.3703703703703705,8,2,0,3,0,10,0.37,0,0.0,0.041,0.0,0.959,0.0258
5585,4.8,5.8,4.0,27,174,70.37037037,4.074074074,66.66666667,"The new 27"" iMac, along with its smaller 21.5"" partner, also sport higher quality IPS LCD screen technology, resulting in spectacular color, contrast and wide viewing angles.",42,1.9090909090909092,47,1.7407407407407407,12,5,1,1,1,5,0.185,0,0.0,0.0,0.0,1.0,0.0
5586,4.6,5.6,5.2,22,113,63.63636364,5.454545455,59.09090909,"The new banks could include TSB - whose branches were taken over by Lloyds - and Williams & Glyn's, owned by RBS.",23,1.4375,31,1.4090909090909092,7,1,0,4,0,6,0.273,1,0.009,0.0,0.0,1.0,0.0
5587,5.2,5.4,4.8,13,84,73.07692308,8.461538462,76.92307692,The new banks will be standard retail banks concentrating on deposits and mortgages.,17,2.125,22,1.6923076923076923,4,3,0,2,0,5,0.385,0,0.0,0.0,0.0,1.0,0.0
5588,5.8,5.2,3.2,34,213,69.11764706,7.823529412,67.64705882,The new banks will be standard retail banks concentrating on deposits and mortgages and offering what ministers hope will be a better deal for the consumer with an invigorated mortgage market and more competition.,44,2.4444444444444446,60,1.7647058823529411,10,6,0,5,0,16,0.471,0,0.0,0.202,0.0,0.798,0.765
5589,4.0,3.2,3.0,10,60,70.0,3.6,50.0,The newcomers in the group have peppered her with questions.,9,2.25,15,1.5,3,0,0,2,1,6,0.6,0,0.0,0.0,0.0,1.0,0.0
5590,4.6,4.6,3.8,20,119,85.0,3.8,55.0,The new disclosures add to the pressure on the MoD about the quality of equipment being provided to British servicemen.,25,2.5,36,1.8,6,2,0,3,0,10,0.5,1,0.008,0.0,0.104,0.896,-0.296
5591,4.6,5.2,4.4,23,143,63.04347826,4.434782609,69.56521739,"The new fix isn't a vast departure from the original design; rather, it includes modifications designed to keep the brace from jiggling around.",33,2.357142857142857,42,1.826086956521739,5,3,3,5,1,9,0.391,0,0.0,0.099,0.0,0.901,0.3182
5592,4.6,5.8,4.0,23,141,82.60869565,5.782608696,69.56521739,"The new iMac is priced $100 less than Apple's standalone big screen however, despite packing in a powerful computer and new LED backlighting.",34,2.0,40,1.7391304347826086,7,5,1,3,0,6,0.261,1,0.007,0.0,0.1,0.9,-0.3252
5593,5.2,6.4,4.6,15,94,83.33333333,4.666666667,73.33333333,The new iMacs now come standard with a Bluetooth Wireless Keyboard and multitouch Magic Mouse.,20,2.0,25,1.6666666666666667,7,2,1,1,0,5,0.333,0,0.0,0.0,0.0,1.0,0.0
5594,4.2,5.2,3.4,18,118,77.77777778,4.722222222,61.11111111,The new program will expand that training with courses and other opportunities tailored to the nine core competencies.,23,2.3,32,1.7777777777777777,5,2,0,3,0,8,0.444,0,0.0,0.234,0.0,0.766,0.5994
5595,5.0,5.2,3.6,15,93,86.66666667,5.0,60.0,The new rules were signed Friday by the director of the Department of General Administration.,20,2.5,28,1.8666666666666667,6,1,0,2,0,7,0.467,0,0.0,0.0,0.0,1.0,0.0
5596,4.4,5.6,4.8,39,225,64.1025641,6.333333333,61.53846154,"The News also reports that a third child was given the swine flu vaccine without consent, prompting the nurses' union to say ""I told you so"" because it had warned about problems with making school nurses responsible for this:",43,1.72,60,1.5384615384615385,11,2,2,9,3,17,0.436,0,0.0,0.052,0.204,0.744,-0.6971
5597,4.8,6.0,2.0,34,221,67.64705882,6.0,67.64705882,"The new screens are also LED backlit (unlike the 30"" Cinema Display HD), which means they turn on instantly and allow for finer grained control over brightness than conventional cold cathode fluorescent lamp backlighting.",47,1.9583333333333333,59,1.7352941176470589,12,4,2,5,1,10,0.294,0,0.0,0.123,0.0,0.877,0.5423
5598,5.2,5.0,3.6,21,128,71.42857143,7.285714286,66.66666667,"The news will be a hammer blow for many families struggling with repayments, with thousands predicted to fall deep into arrears.",23,1.9166666666666667,33,1.5714285714285714,6,2,1,4,0,9,0.429,0,0.0,0.0,0.128,0.872,-0.4215
5599,6.0,5.4,2.0,48,291,69.79166667,5.354166667,64.58333333,The New York-based Center for Constitutional Rights and the law firm Kramer Levin Naftalis & Frankel said Palau has agreed to provide a temporary home for the three Uighurs they represented while the United States continues to search for a country where the men can be permanently resettled.,63,2.1724137931034484,84,1.75,16,2,2,9,1,19,0.396,3,0.01,0.102,0.0,0.898,0.5994
5600,5.6,5.6,2.8,30,160,83.33333333,4.3,56.66666667,The New York-based investor proposed this week to buy CIT holders' bonds for 60 cents on the dollar in a tender offer lasting 30 days if they rejected the plan.,32,1.6842105263157894,43,1.4333333333333333,12,1,0,4,1,11,0.367,0,0.0,0.0,0.105,0.895,-0.5106
5601,4.6,5.6,2.4,14,64,60.71428571,8.071428571,50.0,The next day we intend to take a 7:00 pm flight back to Chicago.,12,1.3333333333333333,17,1.2142857142857142,4,1,1,2,1,5,0.357,0,0.0,0.0,0.0,1.0,0.0
5602,5.8,5.8,3.8,27,213,83.33333333,5.296296296,77.77777778,"The next release of the open-source browser includes more flexible video options, better Javascript performance, updated font support and single-click appearance customization through the Personas skinning system.",54,2.7,61,2.259259259259259,12,6,1,2,0,7,0.259,1,0.005,0.245,0.0,0.755,0.7778
5603,4.2,5.4,4.6,13,81,61.53846154,4.307692308,69.23076923,The next step will be to re-install postgres and its dependencies using aptitude.,17,2.4285714285714284,23,1.7692307692307692,4,2,0,2,1,6,0.462,1,0.012,0.0,0.0,1.0,0.0
5604,2.8,3.8,3.8,34,169,66.17647059,2.911764706,29.41176471,"Then he adds, ""It's funny because between the three of us, if you add up all the box office and DVD rentals and all of that, there's like $15 billion in that one scene!""",25,1.4705882352941178,45,1.3235294117647058,5,1,1,4,4,20,0.588,0,0.0,0.151,0.0,0.849,0.69
5605,3.0,2.6,4.4,12,48,29.16666667,4.75,58.33333333,Then I do not know what to do to solve my issue.,5,1.6666666666666667,14,1.1666666666666667,1,0,2,4,2,9,0.75,0,0.0,0.153,0.0,0.847,0.2023
5606,1.8,4.2,4.4,12,59,50.0,6.083333333,58.33333333,"Then, if I just unplug the drive the USB, it stops humming.",9,1.5,15,1.25,2,0,2,3,2,7,0.583,0,0.0,0.0,0.138,0.862,-0.1531
5607,1.4,2.2,3.2,5,21,40.0,10.4,60.0,Then I got a problem.,3,1.5,6,1.2,1,0,1,1,1,3,0.6,0,0.0,0.0,0.574,0.426,-0.4019
5608,2.2,3.8,4.0,10,55,40.0,4.7,60.0,Then I installed the previous version that I had tried.,8,2.0,14,1.4,1,1,1,3,2,6,0.6,0,0.0,0.0,0.0,1.0,0.0
5609,2.8,3.8,3.8,22,114,54.54545455,6.409090909,59.09090909,"Then I realized a process had kept the port after I quit the script, and the prompt didn't return to the terminal.",15,1.6666666666666667,29,1.3181818181818181,5,0,2,6,2,13,0.591,0,0.0,0.0,0.0,1.0,0.0
5610,2.0,5.2,5.0,10,47,70.0,2.6,60.0,Then it did ATZ to gc89 with response of ERROR.,7,1.75,13,1.3,3,0,1,2,1,6,0.6,0,0.0,0.0,0.276,0.724,-0.5319
5611,1.4,1.8,5.0,13,63,34.61538462,8.230769231,69.23076923,"Then it got bad again and I said screw it, Vanity Fair article.",12,1.5,18,1.3846153846153846,4,1,2,2,3,6,0.462,1,0.016,0.135,0.398,0.468,-0.5423
5612,2.4,2.4,3.2,4,19,25.0,14.5,75.0,Then it made sense.,3,1.5,5,1.25,1,0,1,1,1,2,0.5,0,0.0,0.0,0.0,1.0,0.0
5613,3.4,4.8,3.8,20,112,55.0,7.85,60.0,"The No 10 source said: ""Behind it all there is very careful consideration being given to David getting this job.",21,2.1,33,1.65,5,1,1,5,1,10,0.5,2,0.018,0.086,0.1,0.815,-0.079
5614,3.8,3.4,4.4,6,30,66.66666667,2.833333333,66.66666667,The notion of App is changing.,5,1.6666666666666667,8,1.3333333333333333,2,0,0,2,0,3,0.5,0,0.0,0.0,0.0,1.0,0.0
5615,3.0,4.0,3.6,2,13,50.0,0.0,100.0,"Then, reboot.",3,1.5,3,1.5,1,0,1,0,0,1,0.5,0,0.0,0.0,0.0,1.0,0.0
5616,2.4,4.6,4.0,23,120,47.82608696,10.13043478,60.86956522,"Then, save it and create the new mount point so it can mount to it, assuming the new mount point is called /media/Drive.",21,1.5,30,1.3043478260869565,4,3,1,6,3,11,0.478,1,0.008,0.202,0.0,0.798,0.6486
5617,2.8,4.2,5.0,15,75,40.0,3.866666667,60.0,"""Then tell us that our view is wrong. Then we will apologize - no problem.""",13,1.625,20,1.3333333333333333,2,1,2,3,3,8,0.533,0,0.0,0.079,0.299,0.621,-0.5994
5618,4.6,2.8,3.4,13,71,53.84615385,2.461538462,76.92307692,"Then there's John G. Stumpf of Wells Fargo, who each arrived just once.",13,1.625,18,1.3846153846153846,5,0,3,2,0,7,0.538,1,0.014,0.143,0.0,0.857,0.25
5619,4.0,5.8,4.8,13,76,61.53846154,6.0,61.53846154,Then they found a freshly dug grave containing another body in the basement.,17,2.125,22,1.6923076923076923,4,1,1,2,1,5,0.385,0,0.0,0.0,0.191,0.809,-0.3818
5620,3.8,4.0,4.8,13,69,50.0,6.769230769,53.84615385,The number of drills has only grown since they were outlawed in 2002.,10,1.6666666666666667,19,1.4615384615384615,2,0,1,4,1,7,0.538,0,0.0,0.098,0.0,0.902,0.0772
5621,5.8,6.2,2.2,26,137,65.38461538,4.769230769,53.84615385,"The number of Yemenis has quadrupled in the last half century, and is expected to triple again in the next 40 years, to about 60 million.",24,1.8461538461538463,39,1.5,4,3,1,5,0,13,0.5,0,0.0,0.049,0.0,0.951,0.0772
5622,2.0,4.6,4.4,7,38,42.85714286,3.571428571,71.42857143,"Then, we actually scared a little boy.",9,1.8,11,1.5714285714285714,1,1,2,1,1,3,0.429,0,0.0,0.0,0.367,0.633,-0.4404
5623,2.4,4.4,4.0,15,76,33.33333333,7.4,80.0,Then x wouldn't start so I did the work around to install fglrx then startx.,9,1.2857142857142858,17,1.1333333333333333,3,1,5,3,1,7,0.467,4,0.053,0.0,0.0,1.0,0.0
5624,3.0,4.6,3.4,6,71,75.0,4.333333333,100.0,The NYC board is here:  tripadvisor.com/ShowForum-g60763-i5-New_York...,16,3.2,18,3.0,3,0,1,1,0,3,0.5,1,0.014,0.0,0.0,1.0,0.0
5625,2.8,4.2,4.0,11,52,45.45454545,6.363636364,54.54545455,Then you can spin the cube around and see each side.,7,1.4,13,1.1818181818181819,2,0,2,2,1,6,0.545,0,0.0,0.0,0.0,1.0,0.0
5626,2.4,4.0,4.2,7,39,42.85714286,3.714285714,57.14285714,Then you have to configure the printer.,6,3.0,11,1.5714285714285714,1,0,1,2,1,5,0.714,0,0.0,0.0,0.0,1.0,0.0
5627,5.8,5.2,3.4,16,104,50.0,6.6875,68.75,The Obama administration has been criticized in some quarters for failing to act more forcefully sooner.,23,2.875,31,1.9375,3,0,3,5,0,8,0.5,0,0.0,0.0,0.293,0.707,-0.7003
5628,5.0,4.8,3.2,30,190,90.0,3.4,70.0,"The Obama administration has sent six Uighur Chinese detainees from the U.S. military prison at Guantanamo Bay to the Pacific island nation of Palau, the Justice Department said on Saturday.",50,2.5,60,2.0,15,2,0,3,0,10,0.333,2,0.011,0.098,0.095,0.807,0.0258
5629,6.0,6.0,3.2,19,138,89.47368421,4.105263158,78.94736842,The Obama administration imposed U.S. travel restrictions on members of Guinea's military leadership and key supporters earlier this week.,35,2.5,40,2.1052631578947367,10,2,1,1,0,5,0.263,0,0.0,0.137,0.061,0.802,0.3818
5630,5.0,5.4,3.6,26,171,76.92307692,6.884615385,69.23076923,The Obama administration is set to decide by mid-November which of the remaining prisoners at Guantanamo will face military commissions or charges in U.S. criminal courts.,42,2.8,53,2.0384615384615383,9,2,0,5,0,11,0.423,1,0.006,0.0,0.277,0.723,-0.8316
5631,5.2,4.2,3.6,22,129,88.63636364,7.818181818,68.18181818,The Obama administration is set to make a decision in the next several months about the near-term direction of U.S. Space Policy.,29,2.230769230769231,39,1.7727272727272727,8,3,0,3,0,9,0.409,0,0.0,0.0,0.0,1.0,0.0
5632,5.4,5.8,4.0,59,320,74.57627119,4.508474576,55.93220339,"The Observer can reveal that the peer, who pumps millions of pounds into marginal seats but refuses to say whether he pays tax in Britain, is flying William Hague around the world and went with him on his recent trip to the US, during which Hague met Hillary Clinton, the US secretary of state, and other key US figures.",57,1.7272727272727273,86,1.4576271186440677,20,4,0,9,3,26,0.441,1,0.003,0.0,0.0,1.0,0.0
5633,4.4,4.6,4.2,17,109,88.23529412,2.705882353,58.82352941,The Oct. 23 sit-down with Newsom followed months of internal turmoil and personnel exits within the campaign.,24,2.0,29,1.7058823529411764,7,2,0,1,0,5,0.294,0,0.0,0.0,0.135,0.865,-0.3612
5634,4.6,5.2,4.4,24,139,83.33333333,4.375,54.16666667,"The offense lies between the covers of his memoir, ""Yuan Weimin: Winds and Clouds of the World of Sports,"" published this month in Beijing.",21,1.6153846153846154,33,1.375,10,1,0,2,1,11,0.458,0,0.0,0.0,0.179,0.821,-0.5859
5635,4.0,5.0,3.8,20,116,72.5,4.15,45.0,"The official promotion, detailed on a poster below, requires you to dress up as anything on the menu to participate.",27,2.7,37,1.85,4,1,0,4,1,11,0.55,0,0.0,0.0,0.0,1.0,0.0
5636,4.8,5.2,3.8,24,142,64.58333333,5.666666667,66.66666667,"The Oiled Wildlife Care Network is not asking for volunteer help at this point, but anyone who sees oiled wildlife should call (877) 823-6926.",27,1.8,36,1.5,9,1,1,4,0,9,0.375,0,0.0,0.152,0.0,0.848,0.4497
5637,5.8,6.4,3.8,35,222,70.0,4.285714286,71.42857143,"The oil sheen quickly covered a miles-long swath of water; however, aerial assessments and measurements of the tanker's fuel capacity showed only 400 to 800 gallons of bunker fuel had been spilled, officials said Saturday.",50,2.0833333333333335,62,1.7714285714285714,13,3,3,6,0,11,0.314,0,0.0,0.0,0.0,1.0,0.0
5638,3.4,3.4,5.6,20,110,45.0,5.95,80.0,"""The old school would say that freshmen could be seen but shouldn't be heard,"" Kirk said in a brief interview.",16,1.2307692307692308,23,1.15,4,2,1,6,0,8,0.4,0,0.0,0.0,0.0,1.0,0.0
5639,3.6,5.4,4.0,15,100,70.0,3.8,60.0,"The omission of multitouch, which has no provision anywhere natively in Android 2.0, is frustrating.",23,2.875,30,2.0,4,0,2,3,0,7,0.467,0,0.0,0.0,0.282,0.718,-0.6249
5640,4.6,4.0,5.2,18,91,66.66666667,5.611111111,55.55555556,"The one and only issue in what will ultimately be a jury trial is the question of consent.""",16,2.2857142857142856,28,1.5555555555555556,5,0,2,2,0,11,0.611,1,0.011,0.0,0.0,1.0,0.0
5641,3.2,4.8,3.6,28,145,64.28571429,5.714285714,46.42857143,The one question I have though is my parents have one printer and it is shared between all the computers in the house via a linksys print server.,24,1.8461538461538463,40,1.4285714285714286,7,1,0,6,3,15,0.536,2,0.014,0.088,0.0,0.912,0.34
5642,3.8,5.2,3.2,13,64,65.38461538,6.0,61.53846154,The one thing you have to know is the print server's IP address.,10,1.4285714285714286,16,1.2307692307692308,5,0,0,3,1,6,0.462,0,0.0,0.0,0.0,1.0,0.0
